gene_id,P1-1,P1-4,P2-1,P2-4,P3-1,P3-4,P4-1,P4-4,P5-1,P5-4
ENSG00000253405,0,0,0,0,0,0,0,0,0,0
ENSG00000253407,0,0,0,0,0,0,0,0,0,0
ENSG00000253408,0,0,0,0,0,0,0,0,0,0
ENSG00000253409,0,0,0,0,0,0,0,0,0,0
ENSG00000253410,0,0,0,0,0,0,0,0,0,0
ENSG00000253412,0,0,0,0,0,0,0,0,0,0
ENSG00000253413,0,0,0,0,0,0,0,0,0,0
ENSG00000253414,2,5,2,0,0,0,2,0,5,0
ENSG00000253416,0,0,0,0,0,0,0,0,0,0
ENSG00000253417,0,0,0,0,3,0,0,0,0,0
ENSG00000253418,0,0,0,0,0,0,0,0,0,0
ENSG00000253421,0,0,0,0,0,0,0,0,0,0
ENSG00000253422,0,0,0,0,0,0,0,0,0,0
ENSG00000253423,0,0,0,0,0,0,0,0,0,0
ENSG00000253424,0,0,0,0,0,0,0,0,0,0
ENSG00000253425,0,0,0,0,0,0,0,0,0,0
ENSG00000253427,0,0,0,0,0,0,0,0,0,0
ENSG00000253428,0,0,0,0,0,0,0,0,0,0
ENSG00000253429,0,0,0,0,0,0,0,0,0,0
ENSG00000253431,0,1,1,0,1,0,0,0,0,1
ENSG00000253432,0,0,0,0,0,0,0,0,0,0
ENSG00000253433,0,0,0,0,0,0,0,0,0,0
ENSG00000253434,0,0,0,0,0,0,0,0,0,0
ENSG00000253438,0,0,0,0,0,0,0,0,0,0
ENSG00000253439,0,0,0,0,0,0,0,0,0,0
ENSG00000253440,0,0,0,0,0,0,0,0,0,0
ENSG00000253441,0,0,0,0,0,0,0,0,0,0
ENSG00000253444,0,0,0,0,0,0,0,0,0,0
ENSG00000253447,0,0,0,0,0,0,0,0,0,0
ENSG00000253448,0,0,0,0,0,0,0,0,0,0
ENSG00000253449,0,0,0,0,0,0,0,0,0,0
ENSG00000253451,0,0,0,0,0,0,0,0,0,0
ENSG00000253452,0,0,0,0,0,0,0,0,0,0
ENSG00000253455,0,0,0,0,0,0,0,0,0,0
ENSG00000253458,0,0,0,0,0,0,0,0,0,0
ENSG00000253460,0,0,0,0,0,0,0,0,0,0
ENSG00000253461,0,0,0,0,0,0,0,0,0,0
ENSG00000253462,0,0,0,0,0,0,0,0,0,0
ENSG00000253465,0,0,0,0,0,0,0,0,0,0
ENSG00000253467,0,0,0,0,0,0,0,0,0,0
ENSG00000253469,0,0,0,0,0,0,0,0,0,0
ENSG00000253470,0,0,0,0,0,0,0,0,0,0
ENSG00000253471,0,0,0,0,0,0,0,0,0,0
ENSG00000253472,0,0,0,0,0,0,0,0,0,0
ENSG00000253474,0,0,0,0,0,0,0,0,0,0
ENSG00000253476,3,2,3,0,0,0,7,3,0,0
ENSG00000253479,0,0,0,0,0,0,0,0,0,0
ENSG00000253480,0,0,0,0,0,0,0,0,0,0
ENSG00000253481,0,0,0,0,0,0,0,0,0,0
ENSG00000253482,0,0,0,0,0,0,0,0,0,0
ENSG00000253483,0,0,0,0,0,2,0,0,0,0
ENSG00000253484,0,0,0,0,0,0,0,0,0,0
ENSG00000253487,0,0,0,0,0,0,0,0,0,0
ENSG00000253488,0,0,0,0,0,0,0,0,0,0
ENSG00000253489,0,0,0,0,0,0,0,0,0,0
ENSG00000253490,0,0,0,0,0,0,0,0,0,0
ENSG00000253491,0,0,0,0,0,0,0,0,0,0
ENSG00000253492,1,1,1,1,0,1,1,2,2,1
ENSG00000253493,0,0,0,0,0,0,0,0,0,0
ENSG00000253496,0,0,0,0,0,0,0,0,0,0
ENSG00000253499,0,0,0,0,0,0,0,0,0,0
ENSG00000253500,0,0,0,0,0,1,0,0,0,0
ENSG00000253501,0,0,0,0,0,0,0,0,0,0
ENSG00000253503,0,0,0,0,0,0,0,0,0,0
ENSG00000253504,0,0,0,0,0,0,0,0,0,0
ENSG00000253505,0,0,0,0,0,0,0,0,0,0
ENSG00000253506,3,7,3,4,3,4,6,8,4,3
ENSG00000253507,0,0,0,0,0,0,0,0,0,0
ENSG00000253510,0,0,0,0,0,0,0,0,0,0
ENSG00000253512,1,1,2,1,0,2,0,1,2,0
ENSG00000253513,0,0,0,0,0,0,0,0,0,0
ENSG00000253517,0,0,0,0,0,0,0,0,0,0
ENSG00000253520,2,2,0,0,0,2,0,2,2,2
ENSG00000253521,0,0,0,0,0,0,0,0,0,0
ENSG00000253522,3,2,1,0,0,0,0,2,2,2
ENSG00000253524,0,0,0,0,0,0,0,0,0,0
ENSG00000253525,0,0,0,0,0,0,0,0,0,0
ENSG00000253527,0,0,0,0,0,0,0,0,0,0
ENSG00000253530,0,0,0,0,0,0,0,0,0,0
ENSG00000253534,0,0,0,0,0,0,0,0,0,0
ENSG00000253535,0,0,0,0,0,0,0,0,0,0
ENSG00000253538,0,0,0,0,0,0,0,0,0,0
ENSG00000253540,0,5,0,0,0,0,0,0,0,0
ENSG00000253542,0,0,0,0,0,0,0,0,0,0
ENSG00000253544,0,0,0,0,0,0,0,0,0,0
ENSG00000253545,0,0,0,0,0,0,0,0,0,0
ENSG00000253546,0,0,0,0,0,0,0,0,0,0
ENSG00000253547,0,0,0,0,0,0,0,0,0,0
ENSG00000253548,0,0,0,0,0,0,0,0,0,0
ENSG00000253551,0,0,0,0,0,0,0,0,0,0
ENSG00000253553,0,0,0,0,0,0,0,2,0,0
ENSG00000253554,0,0,0,0,0,0,0,0,0,0
ENSG00000253555,0,0,0,0,0,0,0,0,0,0
ENSG00000253556,0,0,0,0,0,0,0,0,0,0
ENSG00000253557,0,0,0,0,0,0,0,0,0,0
ENSG00000253560,0,0,0,0,0,0,0,0,0,0
ENSG00000253561,0,0,0,0,0,0,0,0,0,0
ENSG00000253563,0,0,0,0,0,0,0,0,0,0
ENSG00000253564,0,0,0,0,0,0,0,0,0,0
ENSG00000253568,0,0,0,0,0,0,0,0,0,0
ENSG00000253571,0,0,0,0,0,0,0,0,0,0
ENSG00000253572,0,0,0,0,0,0,0,0,0,0
ENSG00000253573,0,0,0,0,0,0,0,0,0,0
ENSG00000253577,0,0,0,0,0,0,0,0,0,0
ENSG00000253578,0,0,0,0,0,0,0,0,0,0
ENSG00000253580,0,0,0,0,0,0,1,0,0,0
ENSG00000253581,0,0,0,0,0,0,0,0,0,0
ENSG00000253583,0,0,0,0,0,0,0,0,0,0
ENSG00000253584,0,0,0,0,0,0,0,0,0,0
ENSG00000253585,0,0,0,0,0,0,0,0,0,0
ENSG00000253587,0,0,0,0,0,0,0,0,0,0
ENSG00000253588,0,0,0,0,0,0,0,0,0,0
ENSG00000253590,0,0,0,0,0,0,0,0,0,0
ENSG00000253591,0,0,0,0,0,0,0,0,0,0
ENSG00000253592,0,0,0,0,0,0,0,0,0,0
ENSG00000253593,0,0,0,0,0,0,0,0,0,0
ENSG00000253595,0,0,0,0,0,0,0,0,0,0
ENSG00000253598,2,4,0,4,0,1,8,4,2,0
ENSG00000253600,0,0,0,0,0,0,0,0,0,0
ENSG00000253603,0,0,0,0,0,0,0,0,0,0
ENSG00000253604,0,0,0,0,0,0,0,0,0,0
ENSG00000253606,4,5,5,4,3,3,4,4,5,2
ENSG00000253608,0,0,0,0,0,0,0,0,0,0
ENSG00000253610,0,0,0,0,0,0,0,0,0,0
ENSG00000253611,0,0,0,0,0,0,0,0,0,0
ENSG00000253612,0,0,0,0,0,0,0,0,0,0
ENSG00000253614,0,0,0,0,0,0,0,0,0,0
ENSG00000253617,0,0,0,0,0,0,0,0,0,0
ENSG00000253620,0,0,0,0,0,0,1,0,0,0
ENSG00000253621,0,0,0,0,0,0,0,0,0,0
ENSG00000253622,0,0,0,0,0,0,0,0,0,0
ENSG00000253625,0,0,0,0,0,0,0,0,0,0
ENSG00000253627,0,0,0,0,0,0,0,0,0,0
ENSG00000253628,0,0,0,0,0,0,0,0,0,0
ENSG00000253630,0,0,0,0,0,0,0,0,0,0
ENSG00000253631,0,0,0,0,0,0,0,0,0,0
ENSG00000253632,0,0,0,0,0,0,0,0,0,0
ENSG00000253633,0,0,0,0,0,0,0,0,0,0
ENSG00000253634,0,0,0,0,0,0,0,0,0,0
ENSG00000253635,0,0,0,0,0,0,0,0,0,0
ENSG00000253636,13,25,26,15,16,13,15,12,14,8
ENSG00000253637,0,0,0,0,0,0,0,0,0,0
ENSG00000253638,0,0,0,0,0,0,0,0,0,0
ENSG00000253639,0,0,0,0,0,0,0,0,0,0
ENSG00000253641,4,2,6,5,3,4,6,3,0,1
ENSG00000253643,0,0,0,0,0,0,0,0,0,0
ENSG00000253644,0,0,0,0,0,0,0,0,0,0
ENSG00000253646,0,0,0,0,0,0,0,0,0,0
ENSG00000253647,0,0,0,0,0,0,0,0,0,0
ENSG00000253648,0,0,0,0,0,0,0,0,0,0
ENSG00000253649,0,0,0,0,0,3,0,0,0,0
ENSG00000253650,0,0,0,0,0,0,0,0,0,0
ENSG00000253651,0,0,0,0,0,0,0,0,0,0
ENSG00000253652,0,0,0,0,0,0,0,0,0,0
ENSG00000253654,0,0,0,0,0,0,0,0,0,0
ENSG00000253655,0,0,0,0,0,0,0,0,0,0
ENSG00000253656,0,0,0,0,0,0,0,0,0,0
ENSG00000253657,0,0,0,0,0,0,0,0,0,0
ENSG00000253658,0,0,0,0,0,0,0,0,0,0
ENSG00000253659,0,0,0,0,0,0,0,0,0,0
ENSG00000253660,0,0,0,0,0,0,0,0,0,0
ENSG00000253663,0,0,0,0,0,0,0,0,0,0
ENSG00000253665,0,0,0,0,0,0,0,0,0,0
ENSG00000253666,0,0,0,0,0,0,0,0,0,0
ENSG00000253668,0,0,0,0,0,0,0,0,0,0
ENSG00000253669,0,3,0,3,2,0,5,0,0,0
ENSG00000253670,0,0,0,0,0,0,0,0,0,0
ENSG00000253671,0,0,0,0,0,0,0,4,0,0
ENSG00000253672,0,0,0,0,0,0,0,0,0,0
ENSG00000253673,0,0,0,0,0,0,0,0,0,0
ENSG00000253674,0,0,0,0,0,0,0,0,0,0
ENSG00000253675,0,0,0,0,0,0,0,0,0,0
ENSG00000253677,0,0,0,0,0,0,1,0,0,0
ENSG00000253678,0,0,0,0,0,0,0,0,0,0
ENSG00000253679,0,0,0,0,0,0,0,0,0,0
ENSG00000253682,0,0,0,0,0,0,0,0,0,0
ENSG00000253685,0,0,0,0,0,0,0,0,0,0
ENSG00000253686,0,0,0,0,0,0,0,0,0,0
ENSG00000253687,0,0,0,0,0,0,0,0,0,0
ENSG00000253688,0,0,0,0,0,0,0,0,0,0
ENSG00000253690,0,0,0,0,0,0,0,0,0,0
ENSG00000253691,0,0,0,0,0,0,0,0,0,0
ENSG00000253692,0,0,0,0,0,0,0,0,0,0
ENSG00000253693,0,0,0,0,0,0,0,0,0,0
ENSG00000253695,0,0,0,0,0,0,0,0,0,0
ENSG00000253696,2,2,0,0,0,0,1,0,0,0
ENSG00000253699,0,0,0,0,0,0,0,0,0,0
ENSG00000253701,0,0,0,0,0,0,0,0,0,0
ENSG00000253702,0,0,0,0,0,0,0,0,0,0
ENSG00000253703,0,0,0,0,0,0,0,0,0,0
ENSG00000253704,3,9,3,5,3,4,3,8,5,7
ENSG00000253707,0,0,0,0,0,0,0,0,0,0
ENSG00000253709,0,0,0,0,0,0,0,0,0,0
ENSG00000253712,0,0,0,0,0,0,0,0,0,0
ENSG00000253713,0,0,0,0,0,0,0,0,0,0
ENSG00000253714,0,0,0,0,0,0,0,0,0,0
ENSG00000253715,0,0,0,0,0,0,0,0,0,0
ENSG00000253717,0,0,0,0,0,0,0,0,0,0
ENSG00000253721,0,0,0,0,0,0,0,0,0,0
ENSG00000253723,0,0,0,0,0,0,0,0,0,0
ENSG00000253725,0,0,0,0,0,0,0,0,0,0
ENSG00000253726,0,0,0,0,0,0,0,0,0,0
ENSG00000253728,0,0,0,0,0,0,0,0,0,0
ENSG00000253730,0,0,0,0,0,0,0,0,0,0
ENSG00000253732,0,0,0,0,0,0,0,0,0,0
ENSG00000253733,0,0,0,0,0,0,0,0,0,0
ENSG00000253734,0,0,0,0,0,0,0,0,0,0
ENSG00000253735,0,0,0,0,0,0,0,0,0,0
ENSG00000253740,0,0,0,0,0,0,0,0,0,0
ENSG00000253742,0,0,0,0,0,0,0,0,0,0
ENSG00000253743,0,0,0,0,0,0,0,0,0,0
ENSG00000253745,0,0,0,0,0,0,0,0,0,0
ENSG00000253746,0,0,0,0,0,0,0,0,0,0
ENSG00000253747,0,0,0,0,0,0,0,0,0,0
ENSG00000253748,0,0,0,0,0,0,0,0,0,0
ENSG00000253749,0,0,0,0,0,0,0,0,0,0
ENSG00000253750,0,0,0,0,0,0,0,0,0,0
ENSG00000253752,0,0,0,0,0,0,0,0,0,0
ENSG00000253756,0,0,0,0,0,0,0,0,0,0
ENSG00000253759,0,0,0,0,0,0,0,0,0,0
ENSG00000253760,0,1,0,0,0,0,0,0,0,0
ENSG00000253762,0,0,0,0,0,0,0,0,0,0
ENSG00000253763,0,0,0,0,0,0,0,0,0,0
ENSG00000253764,0,0,0,0,0,0,0,0,0,0
ENSG00000253765,0,0,0,0,0,0,0,0,0,0
ENSG00000253768,0,0,0,0,0,0,0,0,0,0
ENSG00000253771,0,0,0,0,0,0,0,0,0,0
ENSG00000253772,0,1,0,0,0,0,0,0,0,0
ENSG00000253773,0,1,0,0,2,0,0,0,0,1
ENSG00000253774,0,0,0,0,0,0,0,0,0,0
ENSG00000253775,0,0,0,0,0,0,5,0,0,0
ENSG00000253776,0,0,0,0,0,0,0,0,0,0
ENSG00000253778,0,0,0,0,0,0,0,0,0,0
ENSG00000253779,0,0,0,0,0,0,0,0,0,0
ENSG00000253780,0,0,0,0,0,0,0,0,0,0
ENSG00000253782,0,0,0,0,0,0,0,0,0,0
ENSG00000253783,0,0,0,0,0,0,0,0,0,0
ENSG00000253784,0,0,0,0,0,0,0,0,0,0
ENSG00000253785,9,6,5,4,6,3,4,9,5,9
ENSG00000253786,0,0,0,0,0,0,0,0,0,0
ENSG00000253787,0,0,0,0,0,0,0,0,0,0
ENSG00000253789,0,0,0,0,0,0,0,0,0,0
ENSG00000253792,0,0,0,0,0,0,0,0,0,0
ENSG00000253793,0,0,0,0,0,0,0,0,0,0
ENSG00000253794,0,0,0,0,0,0,0,0,0,0
ENSG00000253795,0,0,0,0,0,0,0,0,0,0
ENSG00000253796,0,0,0,0,0,0,0,0,0,0
ENSG00000253798,0,0,0,0,0,0,0,0,0,0
ENSG00000253799,0,0,0,0,0,0,0,0,0,0
ENSG00000253800,0,0,0,0,0,0,0,0,0,0
ENSG00000253801,0,0,0,0,0,0,0,0,0,0
ENSG00000253802,0,0,0,0,0,0,0,0,0,0
ENSG00000253803,0,0,0,0,0,0,0,0,0,0
ENSG00000253805,0,0,0,0,0,0,0,0,0,0
ENSG00000253807,2,5,2,3,2,0,0,0,0,0
ENSG00000253808,0,0,0,0,0,0,0,0,0,0
ENSG00000253810,0,0,0,0,0,0,0,0,0,0
ENSG00000253813,0,0,0,0,0,0,0,0,0,0
ENSG00000253814,0,0,0,0,0,0,0,0,0,0
ENSG00000253816,5,0,5,3,4,0,6,5,5,0
ENSG00000253818,0,0,0,0,0,0,0,0,0,0
ENSG00000253819,0,0,0,0,0,0,0,0,0,0
ENSG00000253820,0,0,0,0,0,0,0,0,0,0
ENSG00000253821,0,0,0,0,0,0,0,0,0,0
ENSG00000253822,0,0,0,0,0,0,0,0,0,0
ENSG00000253823,0,0,0,0,0,0,0,0,0,0
ENSG00000253825,0,0,0,0,0,0,0,0,0,0
ENSG00000253826,0,0,0,0,0,0,0,0,0,0
ENSG00000253828,0,0,0,0,0,0,0,0,0,0
ENSG00000253831,0,0,0,0,0,0,0,0,0,0
ENSG00000253832,0,0,0,0,0,0,0,0,0,0
ENSG00000253834,0,0,0,0,0,0,0,0,0,0
ENSG00000253836,0,0,0,0,0,0,0,0,0,0
ENSG00000253839,0,0,0,0,0,0,0,0,0,0
ENSG00000253840,0,0,0,0,0,0,0,0,0,0
ENSG00000253841,0,0,0,0,0,0,0,0,0,0
ENSG00000253842,4,0,0,0,0,0,0,0,0,4
ENSG00000253843,0,0,0,0,0,0,0,0,0,0
ENSG00000253844,0,0,0,0,0,0,0,0,0,0
ENSG00000253845,0,0,0,0,0,0,0,0,0,0
ENSG00000253848,0,0,0,0,0,0,0,0,0,0
ENSG00000253849,0,0,0,0,0,0,0,0,0,0
ENSG00000253853,0,0,0,0,0,0,0,0,0,0
ENSG00000253855,0,0,0,0,0,0,0,0,0,0
ENSG00000253857,0,0,0,0,0,0,0,0,0,0
ENSG00000253858,0,0,0,0,0,0,0,0,0,0
ENSG00000253860,0,0,0,0,0,0,0,0,0,0
ENSG00000253862,0,0,0,0,0,0,0,0,0,0
ENSG00000253866,0,0,0,0,0,0,0,0,0,0
ENSG00000253868,0,0,0,0,0,0,0,0,0,0
ENSG00000253870,0,0,0,0,0,0,0,0,0,0
ENSG00000253871,0,0,0,0,0,0,0,0,0,0
ENSG00000253872,0,0,0,0,0,0,0,0,0,0
ENSG00000253874,0,0,0,0,0,0,0,0,0,0
ENSG00000253877,0,0,0,0,0,0,0,0,0,0
ENSG00000253879,0,0,0,0,0,0,0,0,0,0
ENSG00000253880,0,0,0,0,0,0,0,0,0,0
ENSG00000253881,0,0,0,0,0,0,0,0,0,0
ENSG00000253882,0,11,0,0,1,0,0,5,2,7
ENSG00000253883,0,0,0,0,0,0,0,0,0,0
ENSG00000253884,0,0,0,0,0,0,0,0,0,0
ENSG00000253885,0,0,0,0,0,0,0,0,0,0
ENSG00000253886,0,0,0,0,0,0,0,0,0,0
ENSG00000253887,0,0,0,0,0,0,0,0,0,0
ENSG00000253888,0,0,0,0,0,0,0,0,0,0
ENSG00000253889,0,0,0,0,0,0,0,0,0,0
ENSG00000253891,0,0,0,0,0,0,0,0,0,0
ENSG00000253892,0,0,0,0,0,0,0,0,0,0
ENSG00000253893,3,3,2,1,2,2,6,2,1,1
ENSG00000253894,0,3,0,0,0,0,0,0,0,0
ENSG00000253895,0,0,0,0,0,0,0,0,0,0
ENSG00000253896,0,0,0,0,0,0,0,0,0,0
ENSG00000253897,0,0,0,0,0,0,0,0,0,0
ENSG00000253898,0,0,0,0,0,0,0,0,0,0
ENSG00000253900,1,1,1,1,0,0,1,1,1,1
ENSG00000253901,0,0,0,0,0,0,0,0,0,0
ENSG00000253903,0,0,0,0,0,0,0,0,0,0
ENSG00000253906,0,0,0,0,0,0,0,0,0,0
ENSG00000253907,0,0,0,0,0,0,0,0,0,0
ENSG00000253913,0,0,0,0,0,0,0,0,0,0
ENSG00000253916,0,0,0,0,0,0,0,0,0,0
ENSG00000253917,0,0,0,0,0,0,0,0,0,0
ENSG00000253920,0,0,0,0,0,0,0,0,0,0
ENSG00000253923,0,0,0,0,0,0,0,2,0,0
ENSG00000253924,0,0,0,0,0,0,0,0,0,0
ENSG00000253925,0,0,0,0,0,0,0,0,0,0
ENSG00000253926,0,0,0,0,0,0,0,0,0,0
ENSG00000253927,0,0,0,0,0,0,0,0,0,0
ENSG00000253929,0,2,0,0,0,0,0,0,0,0
ENSG00000253930,0,3,0,0,0,0,0,3,0,5
ENSG00000253934,0,0,0,0,0,0,0,0,0,0
ENSG00000253935,0,0,0,0,0,0,0,0,0,0
ENSG00000253936,0,0,0,0,0,0,0,0,0,0
ENSG00000253937,0,0,0,0,0,0,0,0,0,0
ENSG00000253940,0,0,0,0,0,0,0,0,0,0
ENSG00000253941,0,0,0,0,0,0,0,0,0,0
ENSG00000253942,0,0,0,0,0,0,0,0,0,0
ENSG00000253943,0,0,0,0,0,0,2,0,0,0
ENSG00000253944,0,0,0,0,0,0,0,0,0,0
ENSG00000253945,1,2,0,0,1,0,2,0,0,2
ENSG00000253946,0,0,0,0,0,0,0,0,0,0
ENSG00000253947,0,0,0,0,0,0,0,0,0,0
ENSG00000253949,0,0,0,0,0,0,0,0,0,0
ENSG00000253951,0,0,0,0,0,0,0,0,0,0
ENSG00000253952,0,0,0,0,0,0,0,0,0,0
ENSG00000253955,12,4,6,7,3,2,3,4,3,0
ENSG00000253956,0,0,0,0,0,0,0,0,0,0
ENSG00000253957,0,0,0,0,0,0,0,0,0,0
ENSG00000253958,6,7,3,2,5,4,5,1,3,6
ENSG00000253959,0,0,0,0,0,0,0,0,0,0
ENSG00000253963,0,0,0,0,0,0,0,0,0,0
ENSG00000253964,0,0,0,0,0,0,0,0,0,0
ENSG00000253965,0,0,0,0,0,0,0,0,0,0
ENSG00000253966,0,0,0,0,0,0,0,0,0,0
ENSG00000253967,0,0,0,0,0,0,0,0,0,0
ENSG00000253968,0,0,0,0,0,0,0,0,0,0
ENSG00000253970,0,0,0,0,0,0,0,0,0,0
ENSG00000253972,0,0,0,0,0,0,0,0,0,0
ENSG00000253974,0,0,0,0,0,0,0,0,0,0
ENSG00000253975,0,0,0,0,0,0,0,0,0,0
ENSG00000253976,0,0,0,0,0,0,0,0,0,0
ENSG00000253977,0,0,0,0,0,0,0,0,0,0
ENSG00000253978,0,0,0,0,0,1,0,0,0,0
ENSG00000253979,0,0,0,0,0,0,0,0,0,0
ENSG00000253981,0,0,0,0,0,0,0,0,0,0
ENSG00000253983,0,0,0,0,0,0,4,0,0,0
ENSG00000253985,0,0,0,0,0,0,0,0,0,0
ENSG00000253986,0,0,0,0,0,0,0,0,0,0
ENSG00000253988,0,0,0,0,0,0,0,0,0,0
ENSG00000253989,0,0,0,0,0,0,0,0,0,0
ENSG00000253991,0,0,0,0,0,0,0,0,0,0
ENSG00000253992,0,0,0,0,0,0,0,0,0,0
ENSG00000253993,0,0,0,0,0,0,0,0,0,0
ENSG00000253994,0,0,0,0,0,0,0,0,0,0
ENSG00000253995,0,0,0,0,0,0,0,0,0,0
ENSG00000253998,0,0,0,0,0,0,0,0,0,0
ENSG00000253999,0,0,0,0,0,0,0,0,0,0
ENSG00000254000,0,0,0,0,0,0,0,0,0,0
ENSG00000254001,0,0,0,0,0,0,0,0,0,0
ENSG00000254002,0,0,0,0,0,0,0,0,0,0
ENSG00000254004,70,123,66,46,68,59,84,79,58,63
ENSG00000254006,0,0,0,0,0,0,0,0,0,0
ENSG00000254007,0,0,0,0,0,0,0,0,0,0
ENSG00000254008,0,0,0,0,0,0,0,0,0,0
ENSG00000254009,0,0,0,0,0,0,0,0,0,0
ENSG00000254011,0,0,0,0,0,0,0,0,0,0
ENSG00000254013,0,0,0,0,0,0,0,0,0,0
ENSG00000254014,0,0,0,0,0,0,0,0,0,0
ENSG00000254015,0,0,0,0,0,0,0,0,0,0
ENSG00000254016,0,0,0,0,0,0,0,0,0,0
ENSG00000254018,0,0,0,0,0,0,0,0,0,0
ENSG00000254019,0,0,0,0,0,0,0,0,0,0
ENSG00000254020,0,0,0,0,0,0,0,0,0,0
ENSG00000254021,0,0,0,0,0,0,0,0,0,0
ENSG00000254023,0,0,0,0,0,0,0,0,0,0
ENSG00000254024,0,0,0,0,0,0,0,0,0,0
ENSG00000254026,0,0,0,0,0,0,0,0,0,0
ENSG00000254028,0,0,0,0,0,0,0,0,0,0
ENSG00000254029,0,0,0,0,0,0,0,0,0,0
ENSG00000254030,0,0,0,0,0,0,0,0,0,0
ENSG00000254031,0,0,0,0,0,0,0,0,0,0
ENSG00000254033,0,0,0,0,0,0,0,0,0,0
ENSG00000254035,0,0,0,0,0,0,0,0,0,0
ENSG00000254036,0,0,0,0,0,0,0,0,0,0
ENSG00000254037,3,5,5,4,4,1,6,6,2,1
ENSG00000254038,0,0,0,0,0,0,0,0,0,0
ENSG00000254039,0,0,0,0,0,0,0,0,0,0
ENSG00000254040,0,0,0,0,0,0,0,0,0,0
ENSG00000254043,0,0,0,0,0,0,0,0,0,0
ENSG00000254044,0,0,0,0,0,0,0,0,0,0
ENSG00000254045,0,0,0,0,0,0,0,0,0,0
ENSG00000254046,0,0,0,0,0,0,0,0,0,0
ENSG00000254047,0,0,0,0,0,0,0,0,0,0
ENSG00000254048,0,0,0,0,0,0,0,0,0,0
ENSG00000254049,0,0,0,0,0,0,0,0,0,0
ENSG00000254050,0,0,0,0,0,0,0,0,0,0
ENSG00000254052,0,0,0,0,0,0,0,0,0,0
ENSG00000254053,0,0,0,0,0,0,0,0,0,0
ENSG00000254054,0,0,0,0,0,0,0,0,0,0
ENSG00000254055,0,0,0,0,0,0,0,0,0,0
ENSG00000254056,0,0,0,0,0,0,0,0,0,0
ENSG00000254057,0,0,0,0,0,0,0,0,0,0
ENSG00000254066,0,0,0,0,0,0,0,0,0,0
ENSG00000254067,0,0,0,0,0,0,0,0,0,0
ENSG00000254069,0,0,0,0,0,0,0,0,0,0
ENSG00000254070,0,0,0,0,0,0,0,0,0,0
ENSG00000254073,0,0,0,0,0,0,0,0,0,0
ENSG00000254075,0,0,0,0,0,0,0,0,0,0
ENSG00000254076,0,0,0,0,0,0,0,0,0,0
ENSG00000254077,0,0,0,0,0,0,0,0,0,0
ENSG00000254079,0,0,0,0,0,0,0,0,0,0
ENSG00000254081,0,0,0,0,0,0,0,0,0,0
ENSG00000254082,0,0,0,0,0,0,0,0,0,0
ENSG00000254083,3,0,0,2,0,0,2,0,0,0
ENSG00000254084,0,0,0,0,0,0,0,0,0,0
ENSG00000254086,0,0,0,0,0,0,0,0,0,0
ENSG00000254087,20,54,19,17,14,18,31,17,14,14
ENSG00000254091,0,0,0,0,0,0,0,0,0,0
ENSG00000254092,2,0,2,0,0,0,2,0,5,0
ENSG00000254094,0,0,0,0,0,0,0,0,0,0
ENSG00000254095,0,0,0,0,0,0,0,0,0,0
ENSG00000254097,0,0,0,0,0,0,0,0,0,0
ENSG00000254098,0,0,0,0,0,0,0,0,0,0
ENSG00000254100,0,0,0,0,0,0,0,0,0,0
ENSG00000254101,0,0,0,0,0,0,0,0,0,0
ENSG00000254102,0,0,0,0,0,3,0,0,0,0
ENSG00000254103,0,0,0,0,0,0,0,0,0,0
ENSG00000254104,0,0,0,0,0,0,0,0,0,0
ENSG00000254106,0,0,0,0,0,0,0,0,0,0
ENSG00000254111,0,0,0,0,0,0,0,0,0,0
ENSG00000254113,0,0,0,0,0,0,0,0,0,0
ENSG00000254118,0,0,0,0,0,0,0,0,0,0
ENSG00000254119,0,0,0,0,0,0,0,0,0,0
ENSG00000254120,0,0,0,0,0,0,0,0,0,0
ENSG00000254123,0,0,0,0,0,0,0,0,0,0
ENSG00000254124,0,0,0,0,0,0,0,0,0,0
ENSG00000254126,0,0,0,0,0,0,0,0,0,0
ENSG00000254127,0,0,0,0,0,0,0,0,0,0
ENSG00000254130,0,0,0,0,0,0,0,0,0,0
ENSG00000254134,0,0,0,0,0,0,0,0,0,0
ENSG00000254135,0,0,0,0,0,0,0,0,0,0
ENSG00000254136,0,0,0,0,0,0,0,0,0,0
ENSG00000254138,0,0,0,0,0,0,0,0,0,0
ENSG00000254139,0,0,0,2,0,0,0,0,0,0
ENSG00000254140,0,0,0,0,0,0,0,0,0,0
ENSG00000254142,0,0,0,0,0,0,0,0,0,0
ENSG00000254143,0,0,0,0,0,0,0,0,0,0
ENSG00000254144,0,3,2,0,1,0,0,0,0,0
ENSG00000254145,0,0,0,0,0,0,0,0,0,0
ENSG00000254146,0,0,0,0,0,0,0,0,0,0
ENSG00000254150,0,0,0,0,0,0,0,0,0,0
ENSG00000254151,0,0,0,0,0,0,0,0,0,0
ENSG00000254152,0,0,0,0,0,0,0,0,0,0
ENSG00000254153,0,0,0,0,0,0,0,0,0,0
ENSG00000254156,0,0,0,0,0,0,0,0,0,0
ENSG00000254157,0,0,0,0,0,0,0,0,0,0
ENSG00000254158,0,0,0,2,0,0,0,0,0,0
ENSG00000254161,0,0,0,0,0,0,0,0,0,0
ENSG00000254162,0,5,7,4,5,6,4,6,0,3
ENSG00000254164,0,0,0,0,0,0,0,0,0,0
